amfi_code,date,rolling_sharpe_90d
100025,2026-01-30,0.11676929511367061
100025,2026-02-02,0.09896653043964422
100025,2026-02-03,0.09701917587033236
100025,2026-02-04,0.08331231938080128
100025,2026-02-05,0.08938342277301901
100025,2026-02-06,0.10424351471353344
100025,2026-02-09,0.10236847906577945
100025,2026-02-10,0.10533690049231556
100025,2026-02-11,0.09685764224762466
100025,2026-02-12,0.08058024536829889
100025,2026-02-13,0.08412784566155028
100025,2026-02-16,0.09170528390077702
100025,2026-02-17,0.04666609457543141
100025,2026-02-18,0.04820935112896504
100025,2026-02-19,0.010179647887940138
100025,2026-02-20,0.010760045088299119
100025,2026-02-23,0.008456010856876812
100025,2026-02-24,0.01880476870290646
100025,2026-02-25,-0.0014585526529117825
100025,2026-02-26,-0.002481028506459548
100025,2026-02-27,-0.02303202875717758
100025,2026-03-02,-0.0314774348100651
100025,2026-03-03,-0.030498781372870286
100025,2026-03-04,-0.03131255740084943
100025,2026-03-05,-0.0435029205571784
100025,2026-03-06,-0.04625018447230369
100025,2026-03-09,-0.031191082404412183
100025,2026-03-10,-0.04589295465718111
100025,2026-03-11,-0.07182404806301666
100025,2026-03-12,-0.08424466234949282
100025,2026-03-13,-0.10949996107593013
100025,2026-03-16,-0.12117597053061853
100025,2026-03-17,-0.12662263036041613
100025,2026-03-18,-0.123877255756699
100025,2026-03-19,-0.1030386867252695
100025,2026-03-20,-0.12525077107275426
100025,2026-03-23,-0.15044925814222015
100025,2026-03-24,-0.15343062696870305
100025,2026-03-25,-0.16271835806569246
100025,2026-03-26,-0.17571743073697557
100025,2026-03-27,-0.13741598901027852
100025,2026-03-30,-0.13790361897969533
100025,2026-03-31,-0.10793060750786468
100025,2026-04-01,-0.11965588962891066
100025,2026-04-02,-0.11405660121304274
100025,2026-04-03,-0.13435170938251667
100025,2026-04-06,-0.11853452310770976
100025,2026-04-07,-0.0941613025684614
100025,2026-04-08,-0.10366242959022844
100025,2026-04-09,-0.11700645486227568
100025,2026-04-10,-0.0622004467412357
100025,2026-04-13,-0.0462202712132091
100025,2026-04-14,-0.049674004644031926
100025,2026-04-15,-0.059484619872946065
100025,2026-04-16,-0.06878474649584974
100025,2026-04-17,-0.06805688287922361
100025,2026-04-20,-0.058581697291036426
100025,2026-04-21,-0.05965437842380285
100025,2026-04-22,-0.056937463829577685
100025,2026-04-23,-0.0435477460066431
100025,2026-04-24,-0.04641067347111809
100025,2026-04-27,-0.02851472486198493
100025,2026-04-28,-0.024922917167058408
100025,2026-04-29,-0.03210565235229037
100025,2026-04-30,-0.05239287449295189
100025,2026-05-01,-0.062266358158279314
100025,2026-05-04,-0.04760792672185953
100025,2026-05-05,-0.048452469770722935
100025,2026-05-06,-0.05837039946273926
100025,2026-05-07,-0.03868436876183692
100025,2026-05-08,-0.03603855795155592
100025,2026-05-11,-0.0286138663026071
100025,2026-05-12,-0.05509618627113758
100025,2026-05-13,-0.05818509977985976
100025,2026-05-14,-0.06453170922819282
100025,2026-05-15,-0.04858434457169666
100025,2026-05-18,-0.05551854970243413
100025,2026-05-19,-0.04592499102467229
100025,2026-05-20,-0.036627737840980994
100025,2026-05-21,-0.010940102465807119
100025,2026-05-22,-0.001470268991139296
100025,2026-05-25,-0.008155993079482797
100025,2026-05-26,-0.0050406926485398115
100025,2026-05-27,-0.02869967953642976
100025,2026-05-28,-0.027899962993965906
100025,2026-05-29,-0.04985606809910357
100033,2022-05-09,-0.09800214574898401
100033,2022-05-10,-0.09336036422629684
100033,2022-05-11,-0.10405092596386299
100033,2022-05-12,-0.10378654875319486
100033,2022-05-13,-0.08447309407203729
100033,2022-05-16,-0.09025445528262901
100033,2022-05-17,-0.08372319854656143
100033,2022-05-18,-0.06027773085286632
100033,2022-05-19,-0.0593595679529359
100033,2022-05-20,-0.054766114415551514
100033,2022-05-23,-0.05063174219389953
100033,2022-05-24,-0.05831387661651642
100033,2022-05-25,-0.04780633255504431
100033,2022-05-26,-0.07570259380110549
100033,2022-05-27,-0.05528615727996928
100033,2022-05-30,-0.06058335445680785
100033,2022-05-31,-0.07228680463333229
100033,2022-06-01,-0.09455678010963459
100033,2022-06-02,-0.08985163025537518
100033,2022-06-03,-0.0941432791477027
100033,2022-06-06,-0.10721062342865476
100033,2022-06-07,-0.10465326010235095
100033,2022-06-08,-0.08836705417568742
100033,2022-06-09,-0.07990013266890546
100033,2022-06-10,-0.07701635206249968
100033,2022-06-13,-0.0418126572551592
100033,2022-06-14,-0.021587196818623453
100033,2022-06-15,-0.026112512853642213
100033,2022-06-16,-0.037829077810211824
100033,2022-06-17,-0.0538490727950408
100033,2022-06-20,-0.0522563882207836
100033,2022-06-21,-0.050801117570601954
100033,2022-06-22,-0.04236245099853924
100033,2022-06-23,-0.05916891003273635
100033,2022-06-24,-0.049131998552108806
100033,2022-06-27,-0.03918691373291281
100033,2022-06-28,-0.0008194680706327099
100033,2022-06-29,0.018418312491634715
100033,2022-06-30,0.02176269923704749
100033,2022-07-01,0.024619447262085564
100033,2022-07-04,0.001865229740649019
100033,2022-07-05,-0.0037664733934562387
100033,2022-07-06,-0.002730042062370289
100033,2022-07-07,0.0036789566510957144
100033,2022-07-08,0.003801364832101493
100033,2022-07-11,-0.038071654903511803
100033,2022-07-12,-0.044662802292206434
100033,2022-07-13,-0.05060960534458476
100033,2022-07-14,-0.04788701475815958
100033,2022-07-15,-0.03934317602766061
100033,2022-07-18,-0.008204729955400824
100033,2022-07-19,-0.005319853555333194
100033,2022-07-20,-0.0008965163527783197
100033,2022-07-21,0.02056014804566786
100033,2022-07-22,0.03467685084888604
100033,2022-07-25,0.0686852765746531
100033,2022-07-26,0.07624014409659804
100033,2022-07-27,0.08880181428444064
100033,2022-07-28,0.09918435222932029
100033,2022-07-29,0.09561776982518919
100033,2022-08-01,0.061196321322262145
100033,2022-08-02,0.09417696356756501
100033,2022-08-03,0.10794860733401052
100033,2022-08-04,0.11330320970219514
100033,2022-08-05,0.11878802604468612
100033,2022-08-08,0.11567269062834304
100033,2022-08-09,0.13323192641296472
100033,2022-08-10,0.1120055928636149
100033,2022-08-11,0.10270542684055183
100033,2022-08-12,0.10610245340835199
100033,2022-08-15,0.10113819711132341
100033,2022-08-16,0.12063922474062391
100033,2022-08-17,0.10779323505989082
100033,2022-08-18,0.09734031412810515
100033,2022-08-19,0.095485865112446
100033,2022-08-22,0.08907235704475877
100033,2022-08-23,0.0947917922585641
100033,2022-08-24,0.08237210481829821
100033,2022-08-25,0.08197661558050055
100033,2022-08-26,0.06520660230656142
100033,2022-08-29,0.05090150718974467
100033,2022-08-30,0.054581226960935036
100033,2022-08-31,0.05714729747423232
100033,2022-09-01,0.04391651283198116
100033,2022-09-02,0.06889092826808377
100033,2022-09-05,0.06522623018374682
100033,2022-09-06,0.07020138079317287
100033,2022-09-07,0.08474430569480554
100033,2022-09-08,0.09936727487886207
100033,2022-09-09,0.10311518755137491
100033,2022-09-12,0.10970599670544517
100033,2022-09-13,0.09738573053270519
100033,2022-09-14,0.09074054651372379
100033,2022-09-15,0.08957862451339535
100033,2022-09-16,0.08931934447479584
100033,2022-09-19,0.09710894022926528
100033,2022-09-20,0.09975941135172275
100033,2022-09-21,0.07426289170240741
100033,2022-09-22,0.08677584097459043
100033,2022-09-23,0.08262779898667133
100033,2022-09-26,0.08020032253171067
100033,2022-09-27,0.08549582062729255
100033,2022-09-28,0.0887958106167801
100033,2022-09-29,0.11701964681902563
100033,2022-09-30,0.10111665206361578
100033,2022-10-03,0.09109680754665844
100033,2022-10-04,0.08952790155802799
100033,2022-10-05,0.09604946535068147
100033,2022-10-06,0.11969487366877037
100033,2022-10-07,0.13328001359274066
100033,2022-10-10,0.13068961236227572
100033,2022-10-11,0.11240017252598603
100033,2022-10-12,0.08667656343703196
100033,2022-10-13,0.07719601266407446
100033,2022-10-14,0.0954101970402072
100033,2022-10-17,0.08284723031359993
100033,2022-10-18,0.07737757308717873
100033,2022-10-19,0.07275320044218334
100033,2022-10-20,0.07701436361807308
100033,2022-10-21,0.08068745372952377
100033,2022-10-24,0.08093350274432615
100033,2022-10-25,0.08490280007096832
100033,2022-10-26,0.08057718212748535
100033,2022-10-27,0.08746141268751832
100033,2022-10-28,0.06962879031404881
100033,2022-10-31,0.05744089166346923
100033,2022-11-01,0.05050177374319623
100033,2022-11-02,0.025825819833394117
100033,2022-11-03,0.011379513944238565
100033,2022-11-04,0.021379391349811525
100033,2022-11-07,0.03909412693058706
100033,2022-11-08,0.046464120559227044
100033,2022-11-09,0.04120805552468066
100033,2022-11-10,0.035997931862791266
100033,2022-11-11,0.024365078596286345
100033,2022-11-14,0.041213607818133394
100033,2022-11-15,0.05877234978005493
100033,2022-11-16,0.060163981391207
100033,2022-11-17,0.04529422417238766
100033,2022-11-18,0.04704899826716633
100033,2022-11-21,0.038274160659358014
100033,2022-11-22,0.055054450723495525
100033,2022-11-23,0.06326839614694697
100033,2022-11-24,0.033850842818542864
100033,2022-11-25,0.02362502348091183
100033,2022-11-28,0.023136070746346327
100033,2022-11-29,0.018646781973346724
100033,2022-11-30,-0.010074863181612001
100033,2022-12-01,-0.03746459718207005
100033,2022-12-02,-0.055388651822299545
100033,2022-12-05,-0.0223255318861088
100033,2022-12-06,-0.012283267534948418
100033,2022-12-07,0.0008475819049372362
100033,2022-12-08,0.02961615618699703
100033,2022-12-09,0.04175667505570085
100033,2022-12-12,0.05563198458775138
100033,2022-12-13,0.06776297083401905
100033,2022-12-14,0.08655660934371129
100033,2022-12-15,0.09535980291116902
100033,2022-12-16,0.10158577662995215
100033,2022-12-19,0.10880869784871663
100033,2022-12-20,0.09828835544962551
100033,2022-12-21,0.09893939478542749
100033,2022-12-22,0.10985130619716602
100033,2022-12-23,0.12238345708551285
100033,2022-12-26,0.12742741263860047
100033,2022-12-27,0.09997298146241208
100033,2022-12-28,0.13770885211579986
100033,2022-12-29,0.13352129766521634
100033,2022-12-30,0.14459559907323857
100033,2023-01-02,0.1528876966750894
100033,2023-01-03,0.16565914706562898
100033,2023-01-04,0.16292167209487277
100033,2023-01-05,0.15029432801554538
100033,2023-01-06,0.14980975106967684
100033,2023-01-09,0.16143368150046292
100033,2023-01-10,0.16384678514190093
100033,2023-01-11,0.15342166868863844
100033,2023-01-12,0.14752702121461617
100033,2023-01-13,0.13594003205581368
100033,2023-01-16,0.11513905952065843
100033,2023-01-17,0.12071924483506384
100033,2023-01-18,0.15763634180048822
100033,2023-01-19,0.17737413871721608
100033,2023-01-20,0.16862450887765842
100033,2023-01-23,0.17558757641338635
100033,2023-01-24,0.16588892216231477
100033,2023-01-25,0.1735286586550863
100033,2023-01-26,0.16021916993294247
100033,2023-01-27,0.16886881999408707
100033,2023-01-30,0.16473146603966485
100033,2023-01-31,0.17502731888137477
100033,2023-02-01,0.17816025613461495
100033,2023-02-02,0.1729640424575059
100033,2023-02-03,0.18943008907474465
100033,2023-02-06,0.2077288527259177
100033,2023-02-07,0.19725401841749918
100033,2023-02-08,0.18677480229906332
100033,2023-02-09,0.16301366645332252
100033,2023-02-10,0.15475889985144242
100033,2023-02-13,0.15986515060844314
100033,2023-02-14,0.17115646858034328
100033,2023-02-15,0.21393863146855666
100033,2023-02-16,0.21020855708361372
100033,2023-02-17,0.186004674914844
100033,2023-02-20,0.1765420327662592
100033,2023-02-21,0.16241555589448953
100033,2023-02-22,0.16324918251545223
100033,2023-02-23,0.1721124565949654
100033,2023-02-24,0.18108748996661597
100033,2023-02-27,0.1699882730870028
100033,2023-02-28,0.14931672171606664
100033,2023-03-01,0.1553136714504923
100033,2023-03-02,0.16339091005354717
100033,2023-03-03,0.2071356278825232
100033,2023-03-06,0.2179588291005565
100033,2023-03-07,0.20957529090734434
100033,2023-03-08,0.21164853947029305
100033,2023-03-09,0.21373738241753362
100033,2023-03-10,0.20002385679113802
100033,2023-03-13,0.22311101694728663
100033,2023-03-14,0.21588367342677697
100033,2023-03-15,0.20656509111893093
100033,2023-03-16,0.20605355970547645
100033,2023-03-17,0.22686894596250745
100033,2023-03-20,0.22661630398605304
100033,2023-03-21,0.21255632810471753
100033,2023-03-22,0.2088231863019713
100033,2023-03-23,0.2330155383831971
100033,2023-03-24,0.2248188916269536
100033,2023-03-27,0.22404323545691315
100033,2023-03-28,0.20110431607564605
100033,2023-03-29,0.1958115598901124
100033,2023-03-30,0.20335648445715307
100033,2023-03-31,0.21297795472885248
100033,2023-04-03,0.20151299870500305
100033,2023-04-04,0.1839137709001457
100033,2023-04-05,0.18506553528004746
100033,2023-04-06,0.20004094749225443
100033,2023-04-07,0.22637078618963863
100033,2023-04-10,0.22843923872422278
100033,2023-04-11,0.21274799977860115
100033,2023-04-12,0.20552854019691383
100033,2023-04-13,0.19836313505365505
100033,2023-04-14,0.19061078678514537
100033,2023-04-17,0.16206005706837245
100033,2023-04-18,0.15927946366229132
100033,2023-04-19,0.15920624846285275
100033,2023-04-20,0.15451221082441244
100033,2023-04-21,0.12904613152291441
100033,2023-04-24,0.11862792759502044
100033,2023-04-25,0.12276093220396803
100033,2023-04-26,0.14674880378539698
100033,2023-04-27,0.14134558950373283
100033,2023-04-28,0.12306031016787301
100033,2023-05-01,0.12402809096066018
100033,2023-05-02,0.15062587783927378
100033,2023-05-03,0.13385022159794724
100033,2023-05-04,0.14865502223819366
100033,2023-05-05,0.15127748436924293
100033,2023-05-08,0.1648070161952721
100033,2023-05-09,0.15239204542375834
100033,2023-05-10,0.1566069763950323
100033,2023-05-11,0.16528365791261362
100033,2023-05-12,0.16999873917369876
100033,2023-05-15,0.1298853258528466
100033,2023-05-16,0.15192124906109694
100033,2023-05-17,0.12243933288184679
100033,2023-05-18,0.12477169450139024
100033,2023-05-19,0.1298642282248792
100033,2023-05-22,0.15335388306785824
100033,2023-05-23,0.18041490914278055
100033,2023-05-24,0.14961351959792452
100033,2023-05-25,0.13579337029936858
100033,2023-05-26,0.12812199464972734
100033,2023-05-29,0.11406689395606234
100033,2023-05-30,0.11519316757216452
100033,2023-05-31,0.11915595917945603
100033,2023-06-01,0.11188818579333631
100033,2023-06-02,0.10726151402149556
100033,2023-06-05,0.11308254781567761
100033,2023-06-06,0.11101813906710428
100033,2023-06-07,0.10211584810337107
100033,2023-06-08,0.0836760181495948
100033,2023-06-09,0.07913271944772478
100033,2023-06-12,0.07430975430585315
100033,2023-06-13,0.0953639532847847
100033,2023-06-14,0.10112609536101097
100033,2023-06-15,0.07727888724707045
100033,2023-06-16,0.07303212359975894
100033,2023-06-19,0.06307468067973367
100033,2023-06-20,0.06235729729467802
100033,2023-06-21,0.026223747146170203
100033,2023-06-22,0.05110958801902057
100033,2023-06-23,0.07302250923662626
100033,2023-06-26,0.07082492470532507
100033,2023-06-27,0.07744234711942426
100033,2023-06-28,0.07597919930710376
100033,2023-06-29,0.0686359335682334
100033,2023-06-30,0.05958401938472644
100033,2023-07-03,0.06910541524391278
100033,2023-07-04,0.09277644825350323
100033,2023-07-05,0.08454637582882175
100033,2023-07-06,0.05824254954776356
100033,2023-07-07,0.03431404969405449
100033,2023-07-10,0.011191345246666326
100033,2023-07-11,0.02041759925576912
100033,2023-07-12,0.05851096618521067
100033,2023-07-13,0.055663664372938425
100033,2023-07-14,0.06719665774710148
100033,2023-07-17,0.03688005513932726
100033,2023-07-18,0.03924766294221539
100033,2023-07-19,0.044786043548403744
100033,2023-07-20,0.04243252224095559
100033,2023-07-21,0.018240273062957234
100033,2023-07-24,0.02284291840225811
100033,2023-07-25,0.028090194373407124
100033,2023-07-26,0.023755465230142863
100033,2023-07-27,-0.006659262561779429
100033,2023-07-28,0.0099863789827301
100033,2023-07-31,0.005601127336344411
100033,2023-08-01,-0.008930971817333695
100033,2023-08-02,-0.006455262967670042
100033,2023-08-03,0.009184339454773226
100033,2023-08-04,0.02328411513680567
100033,2023-08-07,0.021172180700053087
100033,2023-08-08,0.04511021791932379
100033,2023-08-09,0.07286599250907248
100033,2023-08-10,0.04840021380148526
100033,2023-08-11,0.03882563502832454
100033,2023-08-14,0.03670773469327218
100033,2023-08-15,0.05081215382954001
100033,2023-08-16,0.041896342243491945
100033,2023-08-17,0.02041043020583371
100033,2023-08-18,0.024586928880700458
100033,2023-08-21,0.035259808212042915
100033,2023-08-22,0.017735603907532364
100033,2023-08-23,-0.005421411628088747
100033,2023-08-24,0.027693029675806047
100033,2023-08-25,0.02657472725332749
100033,2023-08-28,0.018242881494912395
100033,2023-08-29,0.019227513172785576
100033,2023-08-30,0.02307149585582958
100033,2023-08-31,0.011777643380314206
100033,2023-09-01,0.04336594263163871
100033,2023-09-04,0.04185343210278019
100033,2023-09-05,0.036254106691531195
100033,2023-09-06,0.023209557918548944
100033,2023-09-07,0.022038390929838798
100033,2023-09-08,0.014342343703581235
100033,2023-09-11,0.025761231103510036
100033,2023-09-12,0.002062661920080882
100033,2023-09-13,-0.006193172865474073
100033,2023-09-14,-0.010466002549477766
100033,2023-09-15,-0.0368516762836321
100033,2023-09-18,-0.002398853299034941
100033,2023-09-19,-0.020669523833478892
100033,2023-09-20,0.013775005256490353
100033,2023-09-21,0.0002513039381204618
100033,2023-09-22,0.013162172330125285
100033,2023-09-25,0.04270035632088883
100033,2023-09-26,0.02649527550933492
100033,2023-09-27,0.058923993865060635
100033,2023-09-28,0.0531298078295962
100033,2023-09-29,0.04407997159669586
100033,2023-10-02,0.037494287873059855
100033,2023-10-03,0.049466959587441656
100033,2023-10-04,0.03922096851391631
100033,2023-10-05,0.038666148683199585
100033,2023-10-06,0.05062267493742154
100033,2023-10-09,0.047554931059420796
100033,2023-10-10,0.04375329005048216
100033,2023-10-11,0.05292016890273525
100033,2023-10-12,0.06778595631503066
100033,2023-10-13,0.05639028970350688
100033,2023-10-16,0.05926991520938947
100033,2023-10-17,0.040012337958798355
100033,2023-10-18,0.0637581957696998
100033,2023-10-19,0.077190386727858
100033,2023-10-20,0.09513873159393595
100033,2023-10-23,0.10128004790238351
100033,2023-10-24,0.1043743859090688
100033,2023-10-25,0.10602973466871317
100033,2023-10-26,0.08637612916924103
100033,2023-10-27,0.06942164838287054
100033,2023-10-30,0.05611110613184743
100033,2023-10-31,0.05091197548199387
100033,2023-11-01,0.05109285746051348
100033,2023-11-02,0.061953090560929076
100033,2023-11-03,0.05173214640329638
100033,2023-11-06,0.05077995707406387
100033,2023-11-07,0.020394012777243425
100033,2023-11-08,0.028039767671469915
100033,2023-11-09,0.056756796124077025
100033,2023-11-10,0.06781091229408778
100033,2023-11-13,0.08444012232184549
100033,2023-11-14,0.0841686400545435
100033,2023-11-15,0.07944655520954663
100033,2023-11-16,0.0916730121935437
100033,2023-11-17,0.0949227743606725
100033,2023-11-20,0.1119317327052074
100033,2023-11-21,0.0913556159361707
100033,2023-11-22,0.09367824929347189
100033,2023-11-23,0.10055106320002599
100033,2023-11-24,0.11388086731476796
100033,2023-11-27,0.12504809392193497
100033,2023-11-28,0.11557844167450092
100033,2023-11-29,0.12730045793155872
100033,2023-11-30,0.1322976437029688
100033,2023-12-01,0.11301082017083991
100033,2023-12-04,0.10608131015009505
100033,2023-12-05,0.12395570746093332
100033,2023-12-06,0.12467782762351498
100033,2023-12-07,0.13795452624563367
100033,2023-12-08,0.13750349885150448
100033,2023-12-11,0.14393378882700708
100033,2023-12-12,0.13331073502959237
100033,2023-12-13,0.1397703094174878
100033,2023-12-14,0.1533310923516447
100033,2023-12-15,0.1719431338082908
100033,2023-12-18,0.16813837639072968
100033,2023-12-19,0.16040489994485002
100033,2023-12-20,0.1780475884591819
100033,2023-12-21,0.1875208409900419
100033,2023-12-22,0.15128080709009015
100033,2023-12-25,0.15809070038591574
100033,2023-12-26,0.16874538909342993
100033,2023-12-27,0.19373116504260263
100033,2023-12-28,0.17837000425043442
100033,2023-12-29,0.17306034173424248
100033,2024-01-01,0.16817535686798363
100033,2024-01-02,0.1730475807289963
100033,2024-01-03,0.15906359622152313
100033,2024-01-04,0.18863613022530568
100033,2024-01-05,0.1676854729047249
100033,2024-01-08,0.16392521925796336
100033,2024-01-09,0.15934960997010655
100033,2024-01-10,0.15931864470959256
100033,2024-01-11,0.12299629354567153
100033,2024-01-12,0.1363891487841157
100033,2024-01-15,0.1249734965764633
100033,2024-01-16,0.12942204839807936
100033,2024-01-17,0.11056359254028701
100033,2024-01-18,0.12395491246404479
100033,2024-01-19,0.13279148230522222
100033,2024-01-22,0.13084878555990367
100033,2024-01-23,0.14360065892146556
100033,2024-01-24,0.10442781182310536
100033,2024-01-25,0.11784086585765866
100033,2024-01-26,0.10418756414210195
100033,2024-01-29,0.09446633676631636
100033,2024-01-30,0.07989616579381927
100033,2024-01-31,0.08029198647228605
100033,2024-02-01,0.08481969894271585
100033,2024-02-02,0.10020937416476075
100033,2024-02-05,0.10146994801687059
100033,2024-02-06,0.08488928551285707
100033,2024-02-07,0.10636091447223706
100033,2024-02-08,0.10057196690809239
100033,2024-02-09,0.09785452602529655
100033,2024-02-12,0.09335196908813749
100033,2024-02-13,0.07788733541412168
100033,2024-02-14,0.1011408816046665
100033,2024-02-15,0.10050169240164518
100033,2024-02-16,0.11191188732815296
100033,2024-02-19,0.1211572352873678
100033,2024-02-20,0.11511820546095879
100033,2024-02-21,0.11934612932542586
100033,2024-02-22,0.09665291800560584
100033,2024-02-23,0.07706886005712259
100033,2024-02-26,0.07466322392099635
100033,2024-02-27,0.0785338497647268
100033,2024-02-28,0.08605930325210287
100033,2024-02-29,0.09535567913508204
100033,2024-03-01,0.11517450990346463
100033,2024-03-04,0.11608673777080301
100033,2024-03-05,0.10253154434836019
100033,2024-03-06,0.10775332445646167
100033,2024-03-07,0.10465819484532222
100033,2024-03-08,0.12490281545638265
100033,2024-03-11,0.12595627775768145
100033,2024-03-12,0.14961596825753454
100033,2024-03-13,0.14155214200544639
100033,2024-03-14,0.13982169447834117
100033,2024-03-15,0.1375711898502983
100033,2024-03-18,0.1325104200115993
100033,2024-03-19,0.12219329926192964
100033,2024-03-20,0.11537271090675993
100033,2024-03-21,0.11860525007389644
100033,2024-03-22,0.10423201677885423
100033,2024-03-25,0.09272125393224973
100033,2024-03-26,0.10500096203752392
100033,2024-03-27,0.12763392720303768
100033,2024-03-28,0.13918901629781522
100033,2024-03-29,0.1259688946082888
100033,2024-04-01,0.09434389415973658
100033,2024-04-02,0.1062755340975713
100033,2024-04-03,0.08189091984081874
100033,2024-04-04,0.09182607361844201
100033,2024-04-05,0.08850660211697665
100033,2024-04-08,0.11913709725423367
100033,2024-04-09,0.11881818859694361
100033,2024-04-10,0.12474300943072564
100033,2024-04-11,0.12658770203941597
100033,2024-04-12,0.1197735419327901
100033,2024-04-15,0.09562711194808528
100033,2024-04-16,0.07525439943552213
100033,2024-04-17,0.05234092376027257
100033,2024-04-18,0.0558228188498965
100033,2024-04-19,0.03239942192798829
100033,2024-04-22,0.02529541490196106
100033,2024-04-23,0.02379451440306062
100033,2024-04-24,0.020086195953848838
100033,2024-04-25,0.01654203988966125
100033,2024-04-26,0.0494695803051757
100033,2024-04-29,0.036813017892451644
100033,2024-04-30,0.020359940807861594
100033,2024-05-01,0.03186107648755901
100033,2024-05-02,0.02796774499383974
100033,2024-05-03,0.04761637338813129
100033,2024-05-06,0.07785274803419678
100033,2024-05-07,0.05886303021555557
100033,2024-05-08,0.06268321682059931
100033,2024-05-09,0.06691420673755108
100033,2024-05-10,0.065075439872379
100033,2024-05-13,0.0695071520431931
100033,2024-05-14,0.05925112427698121
100033,2024-05-15,0.06237113897991473
100033,2024-05-16,0.09067205869705211
100033,2024-05-17,0.09428478586546706
100033,2024-05-20,0.10350573267112428
100033,2024-05-21,0.12487192407377162
100033,2024-05-22,0.14229955176905443
100033,2024-05-23,0.1474877275576248
100033,2024-05-24,0.14666806335410681
100033,2024-05-27,0.14991022501034376
100033,2024-05-28,0.13487600809065128
100033,2024-05-29,0.16524496820362897
100033,2024-05-30,0.1776420422592131
100033,2024-05-31,0.16068080357209136
100033,2024-06-03,0.13389510382836062
100033,2024-06-04,0.15425377526086786
100033,2024-06-05,0.11588365888289982
100033,2024-06-06,0.12297380491851997
100033,2024-06-07,0.13289815788100198
100033,2024-06-10,0.1384876031339625
100033,2024-06-11,0.13051503729718908
100033,2024-06-12,0.13354902309869016
100033,2024-06-13,0.1643167110484762
100033,2024-06-14,0.16229417383789144
100033,2024-06-17,0.17167140096822092
100033,2024-06-18,0.1823510585398075
100033,2024-06-19,0.1655827600974005
100033,2024-06-20,0.15981740590420565
100033,2024-06-21,0.15302219187734795
100033,2024-06-24,0.1508406563824584
100033,2024-06-25,0.18896850557653438
100033,2024-06-26,0.1557117336948445
100033,2024-06-27,0.1875262215138803
100033,2024-06-28,0.18212895523439232
100033,2024-07-01,0.20283189830067286
100033,2024-07-02,0.18975605608899265
100033,2024-07-03,0.1696368159964417
100033,2024-07-04,0.17812581504998917
100033,2024-07-05,0.1945015176207408
100033,2024-07-08,0.21292864664877398
100033,2024-07-09,0.23421549623905094
100033,2024-07-10,0.23107282353893915
100033,2024-07-11,0.23735112364421604
100033,2024-07-12,0.21191184576999655
100033,2024-07-15,0.2201469530532569
100033,2024-07-16,0.20762693582552824
100033,2024-07-17,0.19654916749186674
100033,2024-07-18,0.1810291295551449
100033,2024-07-19,0.18180835974659684
100033,2024-07-22,0.18547529970186177
100033,2024-07-23,0.1960549385504734
100033,2024-07-24,0.1879077988195371
100033,2024-07-25,0.18667509462009726
100033,2024-07-26,0.18523309125487805
100033,2024-07-29,0.19814700944090324
100033,2024-07-30,0.2035926749098682
100033,2024-07-31,0.1919216454935394
100033,2024-08-01,0.18375593719032762
100033,2024-08-02,0.19608922212503935
100033,2024-08-05,0.2065320818339078
100033,2024-08-06,0.2183382926335216
100033,2024-08-07,0.24184081768390608
100033,2024-08-08,0.2408595772112706
100033,2024-08-09,0.24561302222809214
100033,2024-08-12,0.22502194456702104
100033,2024-08-13,0.233026239550903
100033,2024-08-14,0.22473769945456293
100033,2024-08-15,0.19761993014409
100033,2024-08-16,0.1753691015201012
100033,2024-08-19,0.1931827099199997
100033,2024-08-20,0.22584405437332233
100033,2024-08-21,0.22561543144483964
100033,2024-08-22,0.2372411966146094
100033,2024-08-23,0.23198278470737332
100033,2024-08-26,0.23663387650977713
100033,2024-08-27,0.24511730872449253
100033,2024-08-28,0.2405317796745985
100033,2024-08-29,0.25131492426048285
100033,2024-08-30,0.26101360937089463
100033,2024-09-02,0.26769047798665346
100033,2024-09-03,0.27080172084477133
100033,2024-09-04,0.2523191446506469
100033,2024-09-05,0.22488123830504403
100033,2024-09-06,0.21993623990854577
100033,2024-09-09,0.20902151429315877
100033,2024-09-10,0.23307719781311986
100033,2024-09-11,0.23134107635288237
100033,2024-09-12,0.21090971676393552
100033,2024-09-13,0.2067121514166198
100033,2024-09-16,0.21044415997273624
100033,2024-09-17,0.21686030151426333
100033,2024-09-18,0.22875163103998034
100033,2024-09-19,0.22631030312203546
100033,2024-09-20,0.23214312132702017
100033,2024-09-23,0.23080034309975495
100033,2024-09-24,0.19863054344369985
100033,2024-09-25,0.18442636087595846
100033,2024-09-26,0.1784929159316782
100033,2024-09-27,0.18176889828479031
100033,2024-09-30,0.16686846139344777
100033,2024-10-01,0.17515586672449335
100033,2024-10-02,0.1723735260336526
100033,2024-10-03,0.16832018101717017
100033,2024-10-04,0.1975560901828388
100033,2024-10-07,0.20753552096984876
100033,2024-10-08,0.22174147997793578
100033,2024-10-09,0.2350795163101329
100033,2024-10-10,0.23335271793572213
100033,2024-10-11,0.23827864874906363
100033,2024-10-14,0.21612428358384525
100033,2024-10-15,0.22654151128224423
100033,2024-10-16,0.2245111230217753
100033,2024-10-17,0.2176952689167716
100033,2024-10-18,0.21389734072224234
100033,2024-10-21,0.19885417353650364
100033,2024-10-22,0.2067257065748962
100033,2024-10-23,0.21306731049349062
